Type,Train Losses,Test Accuracies
normal,0.07376603210531175,0.87106
normal,0.07376603210531175,0.8873
normal,0.07376603210531175,0.9084
normal,0.07376603210531175,0.92458
normal,0.07376603210531175,0.94036
normal,0.07376603210531175,0.95506
normal,0.07376603210531175,0.9633
normal,0.07376603210531175,0.97156
normal,0.07376603210531175,0.97564
normal,0.07376603210531175,0.9772
normal,0.07376603210531175,0.97758
normal,0.07376603210531175,0.9879
normal,0.07376603210531175,0.99478
normal,0.07376603210531175,0.6622
normal,0.07265629384480417,0.18834
normal,0.07265629384480417,0.34922
normal,0.07265629384480417,0.44012
normal,0.07265629384480417,0.49546
normal,0.07265629384480417,0.53954
normal,0.07265629384480417,0.57604
normal,0.07265629384480417,0.60796
normal,0.07265629384480417,0.63888
normal,0.07265629384480417,0.66994
normal,0.07265629384480417,0.69126
normal,0.07265629384480417,0.71454
normal,0.07265629384480417,0.7377
normal,0.07265629384480417,0.75916
normal,0.07265629384480417,0.7828
normal,0.07265629384480417,0.80402
normal,0.07265629384480417,0.82496
normal,0.07265629384480417,0.8471
normal,0.07265629384480417,0.87106
normal,0.07265629384480417,0.8873
normal,0.07265629384480417,0.9084
normal,0.07265629384480417,0.92458
normal,0.07265629384480417,0.94036
normal,0.07265629384480417,0.95506
normal,0.07265629384480417,0.9633
normal,0.07265629384480417,0.97156
normal,0.07265629384480417,0.97564
normal,0.07265629384480417,0.9772
normal,0.07265629384480417,0.97758
normal,0.07265629384480417,0.9879
normal,0.07265629384480417,0.99478
normal,0.07265629384480417,0.6622
normal,0.04159246192034334,0.18834
normal,0.04159246192034334,0.34922
normal,0.04159246192034334,0.44012
normal,0.04159246192034334,0.49546
normal,0.04159246192034334,0.53954
normal,0.04159246192034334,0.57604
normal,0.04159246192034334,0.60796
normal,0.04159246192034334,0.63888
normal,0.04159246192034334,0.66994
normal,0.04159246192034334,0.69126
normal,0.04159246192034334,0.71454
normal,0.04159246192034334,0.7377
normal,0.04159246192034334,0.75916
normal,0.04159246192034334,0.7828
normal,0.04159246192034334,0.80402
normal,0.04159246192034334,0.82496
normal,0.04159246192034334,0.8471
normal,0.04159246192034334,0.87106
normal,0.04159246192034334,0.8873
normal,0.04159246192034334,0.9084
normal,0.04159246192034334,0.92458
normal,0.04159246192034334,0.94036
normal,0.04159246192034334,0.95506
normal,0.04159246192034334,0.9633
normal,0.04159246192034334,0.97156
normal,0.04159246192034334,0.97564
normal,0.04159246192034334,0.9772
normal,0.04159246192034334,0.97758
normal,0.04159246192034334,0.9879
normal,0.04159246192034334,0.99478
normal,0.04159246192034334,0.6622
normal,0.020862120769917964,0.18834
normal,0.020862120769917964,0.34922
normal,0.020862120769917964,0.44012
normal,0.020862120769917964,0.49546
normal,0.020862120769917964,0.53954
normal,0.020862120769917964,0.57604
normal,0.020862120769917964,0.60796
normal,0.020862120769917964,0.63888
normal,0.020862120769917964,0.66994
normal,0.020862120769917964,0.69126
normal,0.020862120769917964,0.71454
normal,0.020862120769917964,0.7377
normal,0.020862120769917964,0.75916
normal,0.020862120769917964,0.7828
normal,0.020862120769917964,0.80402
normal,0.020862120769917964,0.82496
normal,0.020862120769917964,0.8471
normal,0.020862120769917964,0.87106
normal,0.020862120769917964,0.8873
normal,0.020862120769917964,0.9084
normal,0.020862120769917964,0.92458
normal,0.020862120769917964,0.94036
normal,0.020862120769917964,0.95506
normal,0.020862120769917964,0.9633
normal,0.020862120769917964,0.97156
normal,0.020862120769917964,0.97564
normal,0.020862120769917964,0.9772
normal,0.020862120769917964,0.97758
normal,0.020862120769917964,0.9879
normal,0.020862120769917964,0.99478
normal,0.020862120769917964,0.6622
